loan_amnt,int_rate,annual_inc,dti,fico_score,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,loan_to_income,credit_utilization,debt_burden_score,credit_history_depth,account_mix_score,rate_premium,simple_risk_score,has_delinquencies,high_delinquency,has_bankruptcy,high_inquiries,verified,owns_home,long_term,defaulted,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT
5300.0,10.78,17000.0,14.41,662.0,2,0,6,0,5222.0,44.6,20,0,0.312,0.446,0.26486,3.044522437723423,2.495216293389368,1.0199999999999996,2,1,1,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
20000.0,9.8,110000.0,15.8,682.0,1,0,11,0,22314.0,46.0,26,2,0.182,0.46,0.27880000000000005,3.295836866004329,2.8903717578961645,0.040000000000000924,2,1,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
8000.0,7.91,64000.0,27.75,692.0,0,1,18,1,12579.0,48.9,35,1,0.125,0.489,0.3621,3.58351893845611,3.263978958811275,1.0200000000000005,4,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
22025.0,9.8,80500.0,29.82,802.0,0,2,11,0,4298.0,13.8,18,1,0.274,0.138,0.23412,2.9444389791664403,2.71467281447722,0.040000000000000924,0,0,0,0,1,0,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8500.0,10.78,55040.0,9.18,662.0,0,3,11,1,1842.0,8.4,22,1,0.154,0.084,0.08868000000000001,3.1354942159291497,2.810200432858575,1.0199999999999996,0,0,0,0,1,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
4800.0,9.17,55000.0,19.79,667.0,2,0,10,1,4054.0,63.3,18,0,0.087,0.633,0.37194000000000005,2.9444389791664403,2.6711671259824055,-0.5899999999999999,6,1,1,1,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
21600.0,5.32,70000.0,21.38,732.0,1,2,14,0,9742.0,20.5,51,4,0.309,0.205,0.21027999999999997,3.9512437185814275,3.329646959841819,-1.5699999999999994,2,1,0,0,1,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20000.0,6.99,65000.0,28.19,757.0,0,0,18,0,28078.0,28.4,28,5,0.308,0.284,0.28274,3.367295829986474,3.1558674045764574,0.10000000000000053,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
3000.0,12.88,52201.91,14.85,677.0,0,0,8,0,8824.0,94.0,32,0,0.057,0.94,0.4651,3.4965075614664802,2.84686606940135,-0.29999999999999893,2,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
20000.0,9.17,125000.0,14.22,727.0,0,2,16,0,31386.0,31.5,39,2,0.16,0.315,0.21132,3.6888794541139363,3.2610463990850764,-0.5899999999999999,0,0,0,0,1,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
11000.0,13.99,50000.0,16.03,662.0,0,2,11,1,11256.0,64.3,15,0,0.22,0.643,0.35338,2.772588722239781,2.6287476860138907,0.8100000000000005,4,0,0,1,1,0,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
29000.0,6.49,110000.0,7.79,807.0,0,0,10,0,5322.0,9.6,14,0,0.264,0.096,0.08514,2.70805020110221,2.5529727369502906,-0.39999999999999947,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29875.0,23.13,76000.0,30.45,682.0,0,1,21,0,29962.0,57.3,42,1,0.393,0.573,0.4119,3.7612001156935624,3.426121284525939,0.14000000000000057,2,0,0,0,0,1,1,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
25000.0,6.99,245000.0,12.38,727.0,0,1,9,0,47525.0,84.7,15,2,0.102,0.847,0.41308,2.772588722239781,2.5375869076169133,0.10000000000000053,2,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
18000.0,11.99,95000.0,8.98,712.0,0,0,6,1,5983.0,37.6,15,1,0.189,0.376,0.20428000000000002,2.772588722239781,2.359249435647547,-1.1899999999999995,4,0,0,1,0,0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6000.0,12.88,50000.0,5.43,682.0,0,2,8,0,5306.0,73.7,13,0,0.12,0.737,0.32738,2.6390573296152584,2.418140953475739,-0.29999999999999893,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
35000.0,10.78,118000.0,20.47,722.0,0,0,13,0,64842.0,51.8,27,7,0.297,0.518,0.33002,3.332204510175204,2.985630919895231,1.0199999999999996,0,0,0,0,0,0,1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
12000.0,9.8,82000.0,9.34,707.0,2,0,9,0,2491.0,22.4,15,1,0.146,0.22399999999999998,0.14564,2.772588722239781,2.5375869076169133,0.040000000000000924,2,1,1,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2800.0,13.44,80000.0,18.51,682.0,1,2,7,0,8708.0,50.9,25,0,0.035,0.509,0.31466,3.258096538021482,2.668769039850659,0.2599999999999998,2,1,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
15000.0,13.44,81000.0,8.4,662.0,4,1,7,0,4744.0,67.8,26,1,0.185,0.6779999999999999,0.3216,3.295836866004329,2.6876392038420827,0.2599999999999998,2,1,1,0,0,1,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
15600.0,18.99,65000.0,14.82,707.0,0,2,27,0,9267.0,14.3,32,0,0.24,0.14300000000000002,0.14612,3.4965075614664802,3.414356035820842,0.0,0,0,0,0,1,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
26000.0,14.85,84000.0,29.44,757.0,0,1,12,0,7696.0,20.3,17,1,0.31,0.203,0.25784,2.8903717578961645,2.727660557678851,1.67,0,0,0,0,0,0,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16000.0,7.49,80000.0,11.72,807.0,0,0,14,0,17006.0,15.5,33,3,0.2,0.155,0.13232,3.5263605246161616,3.1172053628591856,0.6000000000000005,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15000.0,9.17,60000.0,20.58,667.0,0,0,12,0,27244.0,77.0,18,0,0.25,0.77,0.43148000000000003,2.9444389791664403,2.7546941683139883,-0.5899999999999999,0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
35000.0,12.88,95000.0,7.19,702.0,0,1,14,0,13576.0,33.6,23,1,0.368,0.336,0.17754000000000003,3.1780538303479458,2.943052015725078,-0.29999999999999893,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4000.0,10.78,70000.0,28.97,682.0,0,1,10,1,6818.0,52.0,24,0,0.057,0.52,0.38182000000000005,3.2188758248682006,2.808385548833286,1.0199999999999996,4,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10500.0,13.99,110000.0,30.73,662.0,1,1,19,0,28822.0,81.2,38,4,0.095,0.812,0.5091800000000001,3.6635616461296463,3.329646959841819,0.8100000000000005,6,1,0,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8950.0,6.49,72576.0,1.27,702.0,0,1,5,1,2178.0,30.0,11,3,0.123,0.3,0.12761999999999998,2.4849066497880004,2.1383330595080277,-0.39999999999999947,4,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
9150.0,17.97,50000.0,1.44,682.0,0,1,3,0,635.0,13.2,19,0,0.183,0.132,0.06144000000000001,2.995732273553991,2.1910133173369406,0.9800000000000004,0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
30000.0,10.78,95000.0,18.53,677.0,0,1,4,0,23073.0,99.0,13,0,0.316,0.99,0.5071800000000001,2.6390573296152584,2.1242476210246792,1.0199999999999996,2,0,0,0,0,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8675.0,9.17,18100.0,31.56,732.0,0,1,18,0,12890.0,28.7,29,0,0.479,0.287,0.30416,3.4011973816621555,3.172818180414298,-0.5899999999999999,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
16000.0,10.78,90000.0,21.05,692.0,1,1,17,1,54009.0,63.4,44,3,0.178,0.634,0.3799,3.8066624897703196,3.348517123833242,1.0199999999999996,2,1,0,0,0,1,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
22800.0,26.99,80000.0,23.78,682.0,0,1,6,0,4944.0,70.6,18,0,0.285,0.706,0.42508,2.9444389791664403,2.445174564110877,-0.3200000000000003,0,0,0,0,0,0,1,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20000.0,11.99,63000.0,7.04,717.0,0,0,6,0,19978.0,48.1,21,0,0.317,0.48100000000000004,0.23464000000000002,3.091042453358316,2.5184763012068148,-1.1899999999999995,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3000.0,11.48,48000.0,4.13,672.0,0,2,3,0,5182.0,45.9,13,1,0.063,0.45899999999999996,0.20837999999999998,2.6390573296152584,2.0126758453675744,1.7200000000000006,0,0,0,0,1,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8000.0,11.48,65000.0,13.0,662.0,0,0,6,1,2886.0,70.4,33,2,0.123,0.7040000000000001,0.35960000000000003,3.5263605246161616,2.7361353368357375,1.7200000000000006,4,0,0,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2900.0,18.99,82000.0,7.61,662.0,9,3,6,1,938.0,57.0,29,2,0.035,0.57,0.27365999999999996,3.4011973816621555,2.6735537653587342,0.0,6,1,1,1,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12000.0,8.49,30000.0,20.12,667.0,1,0,7,0,13546.0,92.1,25,0,0.4,0.9209999999999999,0.48912,3.258096538021482,2.668769039850659,-1.2699999999999996,4,1,0,0,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8000.0,14.85,24000.0,15.85,662.0,0,0,7,0,4284.0,63.9,18,0,0.333,0.639,0.3507,2.9444389791664403,2.5119402604231382,1.67,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8000.0,9.8,100000.0,6.94,762.0,0,0,6,0,10683.0,28.9,11,0,0.08,0.289,0.15724,2.4849066497880004,2.2154083994216567,0.040000000000000924,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10000.0,11.48,105000.0,7.2,667.0,0,0,6,0,8791.0,82.9,10,1,0.095,0.8290000000000001,0.3748000000000001,2.3978952727983707,2.171902710926842,1.7200000000000006,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
25000.0,14.85,240000.0,9.36,662.0,0,3,10,3,5911.0,63.6,12,1,0.104,0.636,0.31056,2.5649493574615367,2.4814223151299535,1.67,4,0,0,1,1,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10000.0,11.48,45000.0,24.08,732.0,0,0,8,1,3058.0,18.0,19,3,0.222,0.18,0.21648,2.995732273553991,2.596478425445105,1.7200000000000006,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3175.0,9.8,45000.0,34.18,677.0,0,1,10,0,3283.0,22.6,17,0,0.071,0.226,0.29547999999999996,2.8903717578961645,2.6441335153472676,0.040000000000000924,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10000.0,13.99,250000.0,18.75,692.0,0,5,17,0,59481.0,94.0,33,5,0.04,0.94,0.4885,3.5263605246161616,3.208366141256163,0.8100000000000005,2,0,0,0,1,1,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
22400.0,25.09,98000.0,35.4,682.0,1,1,8,0,118.0,23.6,45,0,0.229,0.23600000000000002,0.30679999999999996,3.828641396489095,3.0129329869126575,2.1000000000000014,4,1,0,0,0,1,0,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
16000.0,9.8,104000.0,17.64,742.0,0,0,5,0,21501.0,97.8,13,0,0.154,0.978,0.49704,2.6390573296152584,2.2154083994216567,0.040000000000000924,2,0,0,0,0,0,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
16800.0,10.78,75000.0,16.18,677.0,0,0,9,1,2262.0,18.7,69,2,0.224,0.187,0.17188,4.248495242049359,3.2755401675217026,1.0199999999999996,4,0,0,1,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
9500.0,9.17,40000.0,32.22,667.0,0,0,13,0,27226.0,57.8,18,2,0.238,0.578,0.42452,2.9444389791664403,2.7917481543908496,-0.5899999999999999,2,0,0,0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
18000.0,13.99,60000.0,8.0,672.0,0,0,6,0,17284.0,68.9,9,1,0.3,0.6890000000000001,0.3236,2.302585092994046,2.1242476210246797,0.8100000000000005,0,0,0,0,0,0,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15000.0,10.78,35000.0,15.23,672.0,0,1,11,0,15025.0,52.9,15,0,0.429,0.529,0.30298,2.772588722239781,2.6287476860138907,1.0199999999999996,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
15000.0,9.8,90000.0,33.75,662.0,13,3,8,1,5215.0,32.0,55,1,0.167,0.32,0.3305,4.02535169073515,3.111288134035685,0.040000000000000924,8,1,1,1,1,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
11725.0,18.49,58000.0,19.99,672.0,0,0,21,4,2787.0,24.4,41,1,0.202,0.244,0.21754,3.7376696182833684,3.414356035820842,1.5,4,0,0,1,0,1,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6000.0,14.85,22200.0,12.05,682.0,0,1,9,0,2009.0,21.6,13,0,0.27,0.21600000000000003,0.1587,2.6390573296152584,2.470821211304652,1.67,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11750.0,12.88,28000.0,18.28,667.0,0,0,11,0,6207.0,30.3,28,3,0.42,0.303,0.23088000000000003,3.367295829986474,2.9261012398872372,-0.29999999999999893,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5000.0,11.99,104000.0,9.39,672.0,0,0,14,1,10705.0,47.2,23,3,0.048,0.47200000000000003,0.24514000000000002,3.1780538303479458,2.943052015725078,-1.1899999999999995,4,0,0,1,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
13825.0,11.48,61000.0,19.2,672.0,0,2,11,0,16292.0,63.4,16,0,0.227,0.634,0.3688,2.833213344056216,2.6590599969221085,1.7200000000000006,0,0,0,0,1,1,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
20000.0,16.59,50000.0,28.18,662.0,0,0,12,0,24101.0,87.0,20,0,0.4,0.87,0.51708,3.044522437723423,2.80473589759248,-0.3999999999999986,2,0,0,0,0,0,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
35000.0,12.88,101000.0,13.03,677.0,2,2,8,0,18667.0,77.0,15,2,0.347,0.77,0.3861800000000001,2.772588722239781,2.4849066497880004,-0.29999999999999893,2,1,1,0,1,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15725.0,15.77,75000.0,21.3,702.0,0,1,9,1,3101.0,37.0,26,1,0.21,0.37,0.2758,3.295836866004329,2.7992109794991875,-1.2199999999999989,4,0,0,1,0,0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5875.0,13.99,14000.0,18.87,687.0,0,0,4,0,6837.0,79.5,10,0,0.42,0.795,0.43122000000000005,2.3978952727983707,2.0036665926162356,0.8100000000000005,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
21000.0,12.88,83000.0,16.05,667.0,0,0,14,1,18361.0,48.8,38,0,0.253,0.488,0.2915,3.6635616461296463,3.185805923615928,-0.29999999999999893,4,0,0,1,0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
16000.0,5.32,75000.0,11.69,797.0,0,1,22,0,17985.0,10.4,50,2,0.213,0.10400000000000001,0.11174,3.9318256327243257,3.533659924326738,-1.5699999999999994,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15000.0,11.48,61000.0,7.4,702.0,0,1,13,0,12257.0,55.2,31,0,0.246,0.552,0.26520000000000005,3.4657359027997265,3.0523966162074925,1.7200000000000006,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10000.0,9.17,70000.0,14.61,707.0,0,1,9,1,9744.0,28.2,25,1,0.143,0.282,0.20046,3.258096538021482,2.7803408155077642,-0.5899999999999999,4,0,0,1,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
12000.0,15.77,52000.0,5.73,677.0,0,1,9,0,8205.0,80.4,21,1,0.231,0.804,0.3559800000000001,3.091042453358316,2.696813773176181,-1.2199999999999989,2,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
20250.0,19.48,55000.0,19.99,747.0,0,1,13,0,28606.0,39.2,24,6,0.368,0.392,0.27674,3.2188758248682006,2.9289665772417295,0.490000000000002,0,0,0,0,0,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
35000.0,13.44,150000.0,14.42,712.0,0,1,9,0,64792.0,65.9,17,0,0.233,0.659,0.35012,2.8903717578961645,2.596478425445105,0.2599999999999998,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5000.0,6.99,90000.0,8.59,777.0,0,4,22,0,6651.0,9.9,45,0,0.056,0.099,0.09114,3.828641396489095,3.4820678062091224,0.10000000000000053,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
13600.0,15.77,40000.0,13.92,777.0,0,1,18,0,11071.0,17.1,43,4,0.34,0.171,0.15192,3.784189633918261,3.364314306542351,-1.2199999999999989,0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
22350.0,19.48,85000.0,35.79,717.0,0,1,12,0,35298.0,71.3,32,2,0.263,0.713,0.49994,3.4965075614664802,3.0307284594640085,0.490000000000002,2,0,0,0,0,1,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
29750.0,15.77,62000.0,21.54,687.0,0,0,16,0,43628.0,48.6,32,3,0.48,0.486,0.32364000000000004,3.4965075614664802,3.1648604527613484,-1.2199999999999989,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5000.0,14.85,40000.0,31.35,677.0,0,2,16,0,31086.0,69.2,25,0,0.125,0.6920000000000001,0.46490000000000004,3.258096538021482,3.0456549410388494,1.67,2,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
26875.0,21.48,70000.0,19.1,722.0,1,0,7,0,9480.0,75.8,21,5,0.384,0.758,0.4178,3.091042453358316,2.585241997519076,2.490000000000002,2,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8000.0,8.49,40000.0,16.08,702.0,0,0,13,0,7986.0,31.0,22,1,0.2,0.31,0.22047999999999998,3.1354942159291497,2.8872757727722043,-1.2699999999999996,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
16000.0,9.17,55000.0,17.11,712.0,0,1,14,0,15230.0,48.5,30,1,0.291,0.485,0.29666000000000003,3.4339872044851463,3.071018702793678,-0.5899999999999999,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18000.0,7.91,200000.0,25.75,707.0,1,0,22,0,33076.0,53.9,48,5,0.09,0.539,0.3701,3.8918202981106265,3.5136572570198883,1.0200000000000005,2,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7200.0,14.85,25958.0,18.4,662.0,0,1,9,0,6978.0,64.6,11,0,0.277,0.6459999999999999,0.36879999999999996,2.4849066497880004,2.3937458713910233,1.67,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
26000.0,10.78,88000.0,24.04,702.0,0,0,8,0,22043.0,55.5,15,2,0.295,0.555,0.36624,2.772588722239781,2.4849066497880004,1.0199999999999996,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20000.0,8.49,70000.0,12.51,677.0,0,0,3,0,32224.0,62.2,4,0,0.286,0.622,0.32386000000000004,1.6094379124341003,1.4978661367769954,-1.2699999999999996,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
9100.0,8.49,54000.0,15.51,702.0,0,0,19,0,7869.0,32.2,31,0,0.169,0.322,0.22186,3.4657359027997265,3.2307340881768587,-1.2699999999999996,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18000.0,15.77,90000.0,16.44,677.0,2,2,6,0,6000.0,50.0,16,4,0.2,0.5,0.29864,2.833213344056216,2.389561746555765,-1.2199999999999989,2,1,1,0,1,0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
9400.0,8.49,31000.0,11.11,677.0,0,0,4,1,11432.0,67.6,7,1,0.303,0.6759999999999999,0.33705999999999997,2.0794415416798357,1.844439727056968,-1.2699999999999996,4,0,0,1,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
6500.0,7.91,85000.0,3.97,707.0,3,0,9,0,9337.0,27.6,16,2,0.076,0.276,0.13422,2.833213344056216,2.567899218525131,1.0200000000000005,2,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20000.0,14.85,60000.0,26.02,717.0,0,4,18,0,3961.0,19.5,18,0,0.333,0.195,0.23412,2.9444389791664403,2.9444389791664403,1.67,0,0,0,0,1,1,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7500.0,12.88,50000.0,26.26,667.0,0,1,24,0,816.0,10.7,49,4,0.15,0.107,0.20036,3.912023005428146,3.5654494151481733,-0.29999999999999893,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8000.0,9.17,60768.0,12.56,747.0,0,0,10,0,7610.0,20.7,15,0,0.132,0.207,0.15816000000000002,2.772588722239781,2.585241997519076,-0.5899999999999999,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
34550.0,14.85,72000.0,15.61,782.0,0,1,12,0,9398.0,16.6,29,0,0.48,0.166,0.16005999999999998,3.4011973816621555,2.983073369561846,1.67,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3400.0,9.8,45000.0,15.09,702.0,2,0,12,0,917.0,28.7,14,1,0.076,0.287,0.20534,2.70805020110221,2.6364997792818734,0.040000000000000924,2,1,1,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
15000.0,17.97,50000.0,26.04,687.0,0,0,9,0,6612.0,100.2,14,0,0.3,1.0,0.55624,2.70805020110221,2.5053176470481278,0.9800000000000004,2,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
35000.0,18.49,150000.0,16.97,702.0,0,0,14,0,29661.0,58.4,22,3,0.233,0.584,0.33542,3.1354942159291497,2.92177220851568,1.5,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25200.0,7.49,108000.0,16.31,727.0,0,0,9,0,20588.0,83.0,14,0,0.233,0.83,0.42986,2.70805020110221,2.5053176470481278,0.6000000000000005,2,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12000.0,13.44,58000.0,12.77,677.0,0,0,7,0,10367.0,56.7,20,4,0.207,0.5670000000000001,0.30342,3.044522437723423,2.5619819897016294,0.2599999999999998,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25000.0,17.97,132000.0,9.05,682.0,0,0,8,0,7087.0,57.6,11,2,0.189,0.5760000000000001,0.28470000000000006,2.4849066497880004,2.34106561356211,0.9800000000000004,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
12000.0,13.99,38000.0,31.43,702.0,0,0,9,0,12214.0,94.0,36,1,0.316,0.94,0.56458,3.6109179126442243,2.9567515028191353,0.8100000000000005,4,0,0,0,0,1,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7200.0,9.8,68000.0,10.57,672.0,2,1,19,0,17637.0,35.7,46,4,0.106,0.35700000000000004,0.20622000000000001,3.8501476017100584,3.422939937632025,0.040000000000000924,2,1,1,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
